100,"(0.0027670171555063128, 0.03209739900387376, -0.0011068068622025473)",2007-12-21 09:30:00,2008-01-02 14:00:00
150,"(0.011068068622025473, 0.03209739900387376, -0.0011068068622025473)",2007-12-21 09:30:00,2008-01-08 09:15:00
25,"(-0.0065323897659227415, 0.015242242787153026, -0.007621121393576513)",2007-12-24 09:30:00,2007-12-25 14:00:00
50,"(-0.0027218290691344293, 0.015242242787153026, -0.007621121393576513)",2007-12-24 09:30:00,2007-12-27 10:45:00
75,"(-0.010342950462710943, 0.015242242787153026, -0.013609145345672258)",2007-12-24 09:30:00,2008-01-02 09:15:00
100,"(-0.013609145345672258, 0.015242242787153026, -0.015786608600979912)",2007-12-24 09:30:00,2008-01-03 14:00:00
150,"(0.0027218290691344293, 0.015242242787153026, -0.015786608600979912)",2007-12-24 09:30:00,2008-01-09 09:15:00
25,"(-0.015641855447680708, 0.0059331175836030425, -0.016720604099244918)",2007-12-24 09:45:00,2007-12-25 14:15:00
50,"(-0.012944983818770184, 0.0059331175836030425, -0.016720604099244918)",2007-12-24 09:45:00,2007-12-27 11:00:00
75,"(-0.019956850053937436, 0.0059331175836030425, -0.02265372168284785)",2007-12-24 09:45:00,2008-01-02 09:30:00
100,"(-0.022114347357065856, 0.0059331175836030425, -0.02481121898597627)",2007-12-24 09:45:00,2008-01-03 14:15:00
150,"(-0.008090614886731351, 0.0059331175836030425, -0.02481121898597627)",2007-12-24 09:45:00,2008-01-09 09:30:00
25,"(0.0033057851239668423, 0.0044077134986226785, -0.0038567493112947604)",2008-01-22 09:30:00,2008-01-23 14:00:00
50,"(0.023140495867768562, 0.026446280991735627, -0.0038567493112947604)",2008-01-22 09:30:00,2008-01-25 10:45:00
75,"(0.03746556473829199, 0.04573002754820932, -0.0038567493112947604)",2008-01-22 09:30:00,2008-01-29 09:15:00
100,"(0.06997245179063372, 0.08760330578512399, -0.0038567493112947604)",2008-01-22 09:30:00,2008-01-30 14:00:00
150,"(0.07107438016528933, 0.09090909090909083, -0.0038567493112947604)",2008-01-22 09:30:00,2008-02-05 09:15:00
25,"(0.003781739600215994, 0.006482982171799101, -0.0032414910858995505)",2008-01-24 10:15:00,2008-01-25 14:45:00
50,"(0.025391680172879516, 0.029713668287412176, -0.0032414910858995505)",2008-01-24 10:15:00,2008-01-29 11:30:00
75,"(0.04862236628849281, 0.06645056726094012, -0.0032414910858995505)",2008-01-24 10:15:00,2008-01-31 10:00:00
100,"(0.06104808211777413, 0.06969205834683945, -0.0032414910858995505)",2008-01-24 10:15:00,2008-02-01 14:45:00
150,"(0.06537007023230679, 0.06969205834683945, -0.0032414910858995505)",2008-01-24 10:15:00,2008-02-14 10:00:00
25,"(-0.004591836734693877, 0.0071428571428571175, -0.014285714285714235)",2008-01-30 09:30:00,2008-01-31 14:00:00
50,"(0.0005102040816327147, 0.010204081632652962, -0.014285714285714235)",2008-01-30 09:30:00,2008-02-04 10:45:00
75,"(-0.0056122448979591955, 0.010204081632652962, -0.014285714285714235)",2008-01-30 09:30:00,2008-02-13 09:15:00
100,"(0.0025510204081633514, 0.010204081632652962, -0.030612244897959218)",2008-01-30 09:30:00,2008-02-14 14:00:00
150,"(-0.005867346938775553, 0.010204081632652962, -0.030612244897959218)",2008-01-30 09:30:00,2008-02-20 09:15:00
25,"(0.004624871531346386, 0.016443987667009274, -0.0010277492291880241)",2008-02-14 09:30:00,2008-02-15 14:00:00
50,"(-0.0007708119218911014, 0.016443987667009274, -0.00488180883864342)",2008-02-14 09:30:00,2008-02-19 10:45:00
75,"(-0.001284686536485058, 0.016443987667009274, -0.006166495375128478)",2008-02-14 09:30:00,2008-02-21 09:15:00
100,"(0.021582733812949728, 0.035457348406988665, -0.006166495375128478)",2008-02-14 09:30:00,2008-02-22 14:00:00
150,"(0.03365878725590954, 0.04470709146968144, -0.006166495375128478)",2008-02-14 09:30:00,2008-02-28 09:15:00
25,"(0.017948096046568107, 0.021101139946640757, -0.009459131700218282)",2008-03-04 09:30:00,2008-03-05 14:00:00
50,"(0.03613873393160327, 0.041959738054814455, -0.009459131700218282)",2008-03-04 09:30:00,2008-03-07 10:45:00
75,"(-0.005821004123211293, 0.041959738054814455, -0.010429299054086849)",2008-03-04 09:30:00,2008-03-11 09:15:00
100,"(-0.03953431967014309, 0.041959738054814455, -0.04632549114722284)",2008-03-04 09:30:00,2008-03-12 14:00:00
150,"(-0.05942275042444822, 0.041959738054814455, -0.06766917293233088)",2008-03-04 09:30:00,2008-03-18 09:15:00
25,"(0.0018372703412072866, 0.006561679790026309, -0.01364829396325462)",2008-04-22 15:00:00,2008-04-24 11:30:00
50,"(-0.00971128608923888, 0.006561679790026309, -0.015485564304461907)",2008-04-22 15:00:00,2008-04-28 10:00:00
75,"(-0.006824146981627255, 0.006561679790026309, -0.015485564304461907)",2008-04-22 15:00:00,2008-04-29 14:45:00
100,"(-0.01128608923884511, 0.006561679790026309, -0.017585301837270362)",2008-04-22 15:00:00,2008-05-05 11:30:00
150,"(-0.007086614173228312, 0.006561679790026309, -0.017585301837270362)",2008-04-22 15:00:00,2008-05-08 14:45:00
25,"(-0.004431699687174162, 0.013816475495307623, -0.006256517205422307)",2008-05-16 14:00:00,2008-05-20 10:15:00
50,"(-0.020594369134515067, 0.013816475495307623, -0.0221584984358707)",2008-05-16 14:00:00,2008-05-21 15:00:00
75,"(-0.0057351407716371705, 0.013816475495307623, -0.0221584984358707)",2008-05-16 14:00:00,2008-05-23 13:45:00
100,"(0.0007820646506777607, 0.013816475495307623, -0.0221584984358707)",2008-05-16 14:00:00,2008-05-27 10:15:00
150,"(-0.014859228362878008, 0.013816475495307623, -0.0258081334723671)",2008-05-16 14:00:00,2008-05-30 13:45:00
25,"(0.005490196078431264, 0.012549019607843048, -0.01254901960784316)",2008-05-23 10:45:00,2008-05-26 15:00:00
50,"(-0.0013071895424836555, 0.012549019607843048, -0.01254901960784316)",2008-05-23 10:45:00,2008-05-28 13:45:00
75,"(-0.015686274509803977, 0.012549019607843048, -0.023006535947712403)",2008-05-23 10:45:00,2008-05-30 10:15:00
100,"(-0.018300653594771288, 0.012549019607843048, -0.023006535947712403)",2008-05-23 10:45:00,2008-06-02 15:00:00
150,"(-0.013856209150326815, 0.012549019607843048, -0.02431372549019606)",2008-05-23 10:45:00,2008-06-06 10:15:00
25,"(0.012983640612827863, 0.02492858997662939, -0.0005193456245131678)",2008-07-02 09:30:00,2008-07-03 14:00:00
50,"(0.002856400934822201, 0.02492858997662939, -0.0005193456245131678)",2008-07-02 09:30:00,2008-07-07 10:45:00
75,"(0.011425603739288581, 0.034536484030122105, -0.0005193456245131678)",2008-07-02 09:30:00,2008-07-09 09:15:00
100,"(0.016099714359906425, 0.034536484030122105, -0.0005193456245131678)",2008-07-02 09:30:00,2008-07-10 14:00:00
150,"(0.005193456245131234, 0.034536484030122105, -0.0005193456245131678)",2008-07-02 09:30:00,2008-07-16 09:15:00
25,"(0.0037735849056603765, 0.008301886792452917, -0.011698113207547212)",2008-11-21 14:00:00,2008-11-25 10:15:00
50,"(-0.0022641509433962703, 0.008301886792452917, -0.011698113207547212)",2008-11-21 14:00:00,2008-11-26 15:00:00
75,"(-0.044905660377358436, 0.008301886792452917, -0.04641509433962265)",2008-11-21 14:00:00,2008-11-28 13:45:00
100,"(-0.07509433962264156, 0.008301886792452917, -0.0811320754716981)",2008-11-21 14:00:00,2008-12-02 10:15:00
150,"(-0.20150943396226417, 0.008301886792452917, -0.20150943396226417)",2008-11-21 14:00:00,2008-12-05 13:45:00
25,"(0.02785265049415986, 0.030098831985624352, -0.006738544474393482)",2008-12-24 09:30:00,2008-12-25 14:00:00
50,"(-0.0062893081761006275, 0.030098831985624352, -0.0121293800539084)",2008-12-24 09:30:00,2008-12-29 10:45:00
75,"(0.017070979335130243, 0.030098831985624352, -0.0121293800539084)",2008-12-24 09:30:00,2008-12-31 09:15:00
100,"(0.07097933513027854, 0.08176100628930816, -0.0121293800539084)",2008-12-24 09:30:00,2009-01-05 14:00:00
150,"(0.06693620844564241, 0.13477088948787053, -0.0121293800539084)",2008-12-24 09:30:00,2009-01-09 09:15:00
25,"(0.007167106752169028, 0.009430403621274897, -0.0003772161448509781)",2009-06-23 09:30:00,2009-06-24 14:00:00
50,"(0.013956997359487078, 0.01772915880799708, -0.0003772161448509781)",2009-06-23 09:30:00,2009-06-26 10:45:00
75,"(0.01546586193889099, 0.020746887966804906, -0.0003772161448509781)",2009-06-23 09:30:00,2009-06-30 09:15:00
100,"(0.012448132780082943, 0.020746887966804906, -0.0003772161448509781)",2009-06-23 09:30:00,2009-07-01 14:00:00
150,"(0.015843078083741968, 0.03319502074688807, -0.0003772161448509781)",2009-06-23 09:30:00,2009-07-07 09:15:00
25,"(-0.00554528650646946, 0.012569316081330939, -0.008502772643253276)",2009-07-03 10:00:00,2009-07-06 14:30:00
50,"(-0.009242144177449174, 0.012569316081330939, -0.01182994454713493)",2009-07-03 10:00:00,2009-07-08 11:15:00
75,"(-0.010351201478743022, 0.012569316081330939, -0.015157116451016583)",2009-07-03 10:00:00,2009-07-10 09:45:00
100,"(-0.014417744916820685, 0.012569316081330939, -0.015526802218114644)",2009-07-03 10:00:00,2009-07-13 14:30:00
150,"(0.005175600739371511, 0.012569316081330939, -0.0181146025878004)",2009-07-03 10:00:00,2009-07-17 09:45:00
25,"(-0.013215859030836996, 0.005506607929515406, -0.01541850220264318)",2009-07-03 10:15:00,2009-07-06 14:45:00
50,"(-0.016519823788546217, 0.005506607929515406, -0.018722466960352402)",2009-07-03 10:15:00,2009-07-08 11:30:00
75,"(-0.01725403817914828, 0.005506607929515406, -0.022026431718061623)",2009-07-03 10:15:00,2009-07-10 10:00:00
100,"(-0.02239353891336271, 0.005506607929515406, -0.02239353891336271)",2009-07-03 10:15:00,2009-07-13 14:45:00
150,"(-0.0018355359765050983, 0.005506607929515406, -0.02496328928046987)",2009-07-03 10:15:00,2009-07-17 10:00:00
25,"(0.04448398576512447, 0.05053380782918149, -0.000711743772242035)",2009-07-24 09:30:00,2009-07-27 14:00:00
50,"(0.03985765124555152, 0.06192170818505338, -0.000711743772242035)",2009-07-24 09:30:00,2009-07-29 10:45:00
75,"(0.06975088967971521, 0.07900355871886111, -0.000711743772242035)",2009-07-24 09:30:00,2009-07-31 09:15:00
100,"(0.0772241992882563, 0.09537366548042714, -0.000711743772242035)",2009-07-24 09:30:00,2009-08-03 14:00:00
150,"(0.08362989323843406, 0.0996441281138789, -0.000711743772242035)",2009-07-24 09:30:00,2009-08-07 09:15:00
25,"(0.033802816901408406, 0.03943661971830981, -0.011267605633802802)",2009-07-24 09:45:00,2009-07-27 14:15:00
50,"(0.02359154929577456, 0.05070422535211261, -0.011267605633802802)",2009-07-24 09:45:00,2009-07-29 11:00:00
75,"(0.05598591549295784, 0.06760563380281681, -0.011267605633802802)",2009-07-24 09:45:00,2009-07-31 09:30:00
100,"(0.06373239436619715, 0.08380281690140845, -0.011267605633802802)",2009-07-24 09:45:00,2009-08-03 14:15:00
150,"(0.0707746478873239, 0.0880281690140845, -0.011267605633802802)",2009-07-24 09:45:00,2009-08-07 09:30:00
25,"(-0.0027164685908319663, 0.013242784380305572, -0.006791171477079749)",2009-07-27 11:00:00,2009-07-29 09:15:00
50,"(-0.00339558573853993, 0.013242784380305572, -0.04516129032258065)",2009-07-27 11:00:00,2009-07-30 14:00:00
75,"(0.016298811544991576, 0.04516129032258065, -0.04516129032258065)",2009-07-27 11:00:00,2009-08-03 10:45:00
100,"(0.03259762308998293, 0.04516129032258065, -0.04516129032258065)",2009-07-27 11:00:00,2009-08-05 09:15:00
150,"(0.03531409168081501, 0.04923599320882843, -0.04516129032258065)",2009-07-27 11:00:00,2009-08-10 10:45:00
25,"(-0.011197828299966073, 0.004071937563624006, -0.015269765863590079)",2009-09-25 09:30:00,2009-09-28 14:00:00
50,"(0.004411265693926136, 0.0078045469969461045, -0.015269765863590079)",2009-09-25 09:30:00,2009-09-30 10:45:00
75,"(0.009840515778757997, 0.031218187987784196, -0.015269765863590079)",2009-09-25 09:30:00,2009-10-12 09:15:00
100,"(0.012215812690872019, 0.031218187987784196, -0.015269765863590079)",2009-09-25 09:30:00,2009-10-13 14:00:00
150,"(0.013573125212080095, 0.031218187987784196, -0.015269765863590079)",2009-09-25 09:30:00,2009-10-19 09:15:00
25,"(-0.000987166831194486, 0.008555445870352063, -0.0046067785455742305)",2009-10-26 09:30:00,2009-10-27 14:00:00
50,"(-0.0049358341559723184, 0.023692003948667217, -0.009542612701546549)",2009-10-26 09:30:00,2009-10-29 10:45:00
75,"(-0.0039486673247778326, 0.023692003948667217, -0.009542612701546549)",2009-10-26 09:30:00,2009-11-02 09:15:00
100,"(-0.000987166831194486, 0.023692003948667217, -0.009542612701546549)",2009-10-26 09:30:00,2009-11-03 14:00:00
150,"(0.0, 0.023692003948667217, -0.009542612701546549)",2009-10-26 09:30:00,2009-11-09 09:15:00
25,"(-0.02207075624797139, 0.009737098344693385, -0.023044466082440818)",2009-10-28 09:30:00,2009-10-29 14:00:00
50,"(-0.014930217461863071, 0.009737098344693385, -0.023044466082440818)",2009-10-28 09:30:00,2009-11-02 10:45:00
75,"(-0.012982797792924328, 0.009737098344693385, -0.023044466082440818)",2009-10-28 09:30:00,2009-11-04 09:15:00
100,"(-0.013956507627393755, 0.009737098344693385, -0.023044466082440818)",2009-10-28 09:30:00,2009-11-05 14:00:00
150,"(-0.017526777020447915, 0.009737098344693385, -0.023044466082440818)",2009-10-28 09:30:00,2009-11-11 09:15:00
25,"(0.008817766165904573, 0.017635532331809367, -0.0029392553886349315)",2009-11-16 09:30:00,2009-11-17 14:00:00
50,"(0.009797517962116364, 0.017635532331809367, -0.0029392553886349315)",2009-11-16 09:30:00,2009-11-19 10:45:00
75,"(0.0248203788373611, 0.028739386022207603, -0.0029392553886349315)",2009-11-16 09:30:00,2009-11-23 09:15:00
100,"(0.01992161985630303, 0.03657740039190083, -0.0029392553886349315)",2009-11-16 09:30:00,2009-11-24 14:00:00
150,"(0.014043109079033389, 0.03657740039190083, -0.0029392553886349315)",2009-11-16 09:30:00,2009-11-30 09:15:00
25,"(0.015108593012275628, 0.027069562480327436, -0.0037771482530689626)",2009-12-07 14:00:00,2009-12-09 10:15:00
50,"(0.02171860245514634, 0.027069562480327436, -0.0037771482530689626)",2009-12-07 14:00:00,2009-12-10 15:00:00
75,"(0.04028958136606864, 0.0450110166824047, -0.0037771482530689626)",2009-12-07 14:00:00,2009-12-14 13:45:00
100,"(0.03903053194837902, 0.04689959080893935, -0.0037771482530689626)",2009-12-07 14:00:00,2009-12-16 10:15:00
150,"(0.023607176581680767, 0.04689959080893935, -0.0037771482530689626)",2009-12-07 14:00:00,2009-12-21 13:45:00
25,"(0.022294887039238986, 0.024375743162901253, -0.003864447086801448)",2009-12-28 14:45:00,2009-12-30 11:15:00
50,"(0.030321046373364968, 0.03745541022592147, -0.003864447086801448)",2009-12-28 14:45:00,2010-01-04 09:45:00
75,"(0.04131985731272292, 0.043400713436385185, -0.003864447086801448)",2009-12-28 14:45:00,2010-01-05 14:30:00
100,"(0.054399524375743136, 0.11087990487514854, -0.003864447086801448)",2009-12-28 14:45:00,2010-01-07 11:15:00
150,"(0.078180737217598, 0.11087990487514854, -0.003864447086801448)",2009-12-28 14:45:00,2010-01-12 14:30:00
25,"(0.012658227848101333, 0.014424492198999106, -0.006770680011775054)",2009-12-29 09:30:00,2009-12-30 14:00:00
50,"(0.020312040035325385, 0.027377097438916698, -0.006770680011775054)",2009-12-29 09:30:00,2010-01-04 10:45:00
75,"(0.04474536355607883, 0.048866647041507116, -0.006770680011775054)",2009-12-29 09:30:00,2010-01-06 09:15:00
100,"(0.05092728878422137, 0.10008831321754497, -0.006770680011775054)",2009-12-29 09:30:00,2010-01-07 14:00:00
150,"(0.022667059169855674, 0.10008831321754497, -0.006770680011775054)",2009-12-29 09:30:00,2010-01-13 09:15:00
25,"(0.00591715976331364, 0.05297266835728376, -0.03071287686672297)",2010-01-06 09:30:00,2010-01-07 14:00:00
50,"(0.013806706114398493, 0.05297266835728376, -0.03071287686672297)",2010-01-06 09:30:00,2010-01-11 10:45:00
75,"(-0.021132713440405793, 0.05297266835728376, -0.03071287686672297)",2010-01-06 09:30:00,2010-01-13 09:15:00
100,"(-0.0070442378134686345, 0.05297266835728376, -0.03071287686672297)",2010-01-06 09:30:00,2010-01-14 14:00:00
150,"(-0.006480698788391082, 0.05297266835728376, -0.03071287686672297)",2010-01-06 09:30:00,2010-01-20 09:15:00
25,"(-0.029080932784636526, 0.025240054869684503, -0.056241426611796985)",2010-01-06 14:00:00,2010-01-08 10:15:00
50,"(0.0019204389574760672, 0.025240054869684503, -0.056241426611796985)",2010-01-06 14:00:00,2010-01-11 15:00:00
75,"(-0.03868312757201642, 0.025240054869684503, -0.056241426611796985)",2010-01-06 14:00:00,2010-01-13 13:45:00
100,"(-0.02578875171467765, 0.025240054869684503, -0.056241426611796985)",2010-01-06 14:00:00,2010-01-15 10:15:00
150,"(-0.043347050754458216, 0.025240054869684503, -0.056241426611796985)",2010-01-06 14:00:00,2010-01-20 13:45:00
25,"(-0.010053222945002993, 0.0014784151389710676, -0.013601419278533422)",2010-03-19 14:00:00,2010-03-23 10:15:00
50,"(-0.022767593140153752, 0.0014784151389710676, -0.02631578947368418)",2010-03-19 14:00:00,2010-03-24 15:00:00
75,"(-0.020402128917800133, 0.0014784151389710676, -0.03489059727971611)",2010-03-19 14:00:00,2010-03-26 13:45:00
100,"(-0.014488468361915974, 0.0014784151389710676, -0.03489059727971611)",2010-03-19 14:00:00,2010-03-30 10:15:00
150,"(-0.014784151389710232, 0.0014784151389710676, -0.03489059727971611)",2010-03-19 14:00:00,2010-04-02 13:45:00
25,"(0.01569858712715866, 0.02009419152276304, -0.00219780219780219)",2010-04-28 09:30:00,2010-04-29 14:00:00
50,"(0.010361067503924737, 0.02072213500784925, -0.00219780219780219)",2010-04-28 09:30:00,2010-05-04 10:45:00
75,"(0.00031397174254310656, 0.02072213500784925, -0.01098901098901095)",2010-04-28 09:30:00,2010-05-06 09:15:00
100,"(-0.022605965463108335, 0.02072213500784925, -0.03076923076923077)",2010-04-28 09:30:00,2010-05-07 14:00:00
150,"(-0.01632653061224487, 0.02072213500784925, -0.03076923076923077)",2010-04-28 09:30:00,2010-05-13 09:15:00
25,"(-0.009702457956015542, 0.001293661060802087, -0.01326002587322117)",2010-05-28 09:30:00,2010-05-31 14:00:00
50,"(-0.019728331177231606, 0.001293661060802087, -0.02231565329883567)",2010-05-28 09:30:00,2010-06-02 10:45:00
75,"(-0.04075032341526519, 0.001293661060802087, -0.05045278137128073)",2010-05-28 09:30:00,2010-06-04 09:15:00
100,"(-0.1015523932729625, 0.001293661060802087, -0.1015523932729625)",2010-05-28 09:30:00,2010-06-07 14:00:00
150,"(-0.053040103492884905, 0.001293661060802087, -0.1015523932729625)",2010-05-28 09:30:00,2010-06-11 09:15:00
25,"(0.0006839945280436854, 0.00547195622435015, -0.010259917920656614)",2010-06-10 09:15:00,2010-06-11 13:45:00
50,"(-0.0044459644322845104, 0.017099863201094356, -0.010259917920656614)",2010-06-10 09:15:00,2010-06-18 10:15:00
75,"(0.02633378932968533, 0.040013679890560816, -0.010259917920656614)",2010-06-10 09:15:00,2010-06-21 15:00:00
100,"(0.011285909712722253, 0.040013679890560816, -0.010259917920656614)",2010-06-10 09:15:00,2010-06-23 13:45:00
150,"(0.020177838577291274, 0.040013679890560816, -0.010259917920656614)",2010-06-10 09:15:00,2010-06-28 15:00:00
25,"(-0.002599090318388564, 0.003898635477582957, -0.007147498375568606)",2010-07-26 14:00:00,2010-07-28 10:15:00
50,"(-0.0003248862897985427, 0.007797270955165692, -0.007147498375568606)",2010-07-26 14:00:00,2010-07-29 15:00:00
75,"(0.014619883040935644, 0.016894087069525776, -0.007147498375568606)",2010-07-26 14:00:00,2010-08-02 13:45:00
100,"(0.018193632228719947, 0.029889538661468595, -0.007147498375568606)",2010-07-26 14:00:00,2010-08-04 10:15:00
150,"(0.02274204028589999, 0.029889538661468595, -0.007147498375568606)",2010-07-26 14:00:00,2010-08-09 13:45:00
25,"(0.003951367781155124, 0.00820668693009119, -0.003039513677811523)",2010-10-11 09:30:00,2010-10-12 14:00:00
50,"(0.008814589665653516, 0.013677811550151908, -0.003039513677811523)",2010-10-11 09:30:00,2010-10-14 10:45:00
75,"(0.0027355623100304705, 0.013677811550151908, -0.007902735562310026)",2010-10-11 09:30:00,2010-10-18 09:15:00
100,"(0.001519756838905817, 0.013677811550151908, -0.007902735562310026)",2010-10-11 09:30:00,2010-10-19 14:00:00
150,"(0.013373860182370745, 0.018541033434650522, -0.0194528875379939)",2010-10-11 09:30:00,2010-10-25 09:15:00
25,"(-0.007273785277858602, 0.007273785277858602, -0.012510910677916764)",2010-11-05 09:30:00,2010-11-08 14:00:00
50,"(0.00931044515565893, 0.00960139656677339, -0.01338376491125981)",2010-11-05 09:30:00,2010-11-10 10:45:00
75,"(-0.020075647366889715, 0.012510910677916875, -0.029677043933663105)",2010-11-05 09:30:00,2010-11-12 09:15:00
100,"(-0.02909514111143441, 0.012510910677916875, -0.046843177189409335)",2010-11-05 09:30:00,2010-11-15 14:00:00
150,"(-0.04247890602269422, 0.012510910677916875, -0.07244690136747167)",2010-11-05 09:30:00,2010-11-19 09:15:00
25,"(-0.0026478375992938785, 0.010002942041777096, -0.004118858487790478)",2011-01-06 09:45:00,2011-01-07 14:15:00
50,"(-0.009708737864077666, 0.010002942041777096, -0.0379523389232127)",2011-01-06 09:45:00,2011-01-11 11:00:00
75,"(0.0029420417769931984, 0.010002942041777096, -0.0379523389232127)",2011-01-06 09:45:00,2011-01-13 09:30:00
100,"(-0.002059429243895239, 0.010002942041777096, -0.0379523389232127)",2011-01-06 09:45:00,2011-01-14 14:15:00
150,"(-0.010002942041776985, 0.010002942041777096, -0.0379523389232127)",2011-01-06 09:45:00,2011-01-20 09:30:00
25,"(0.0058616647127784915, 0.008206330597889888, -0.0029308323563892458)",2011-02-10 09:30:00,2011-02-11 14:00:00
50,"(0.0017584994138335475, 0.008206330597889888, -0.0029308323563892458)",2011-02-10 09:30:00,2011-02-15 10:45:00
75,"(0.002051582649472472, 0.008206330597889888, -0.00644783118405623)",2011-02-10 09:30:00,2011-02-17 09:15:00
100,"(-0.0023446658851113966, 0.008206330597889888, -0.00644783118405623)",2011-02-10 09:30:00,2011-02-18 14:00:00
150,"(0.0005861664712778492, 0.02198124267291912, -0.00644783118405623)",2011-02-10 09:30:00,2011-02-24 09:15:00
25,"(-0.0032210834553441092, 0.005563689604685118, -0.0035139092240117353)",2011-02-16 09:30:00,2011-02-17 14:00:00
50,"(0.014641288433382194, 0.016983894582723202, -0.0067349926793557335)",2011-02-16 09:30:00,2011-02-21 10:45:00
75,"(-0.0014641288433382416, 0.02108345534407019, -0.0067349926793557335)",2011-02-16 09:30:00,2011-02-23 09:15:00
100,"(-0.007027818448023471, 0.02108345534407019, -0.009077598828696964)",2011-02-16 09:30:00,2011-02-24 14:00:00
150,"(-0.004392386530014614, 0.02108345534407019, -0.009077598828696964)",2011-02-16 09:30:00,2011-03-02 09:15:00
25,"(0.004982415005861718, 0.011430246189917836, -0.0005861664712778492)",2011-06-07 10:45:00,2011-06-08 15:00:00
50,"(0.004396248534583869, 0.012016412661195686, -0.0005861664712778492)",2011-06-07 10:45:00,2011-06-10 13:45:00
75,"(0.0011723329425556983, 0.012016412661195686, -0.0011723329425556983)",2011-06-07 10:45:00,2011-06-14 10:15:00
100,"(0.0008792497069167737, 0.012016412661195686, -0.0011723329425556983)",2011-06-07 10:45:00,2011-06-15 15:00:00
150,"(-0.004689331770222793, 0.012016412661195686, -0.010844079718640098)",2011-06-07 10:45:00,2011-06-21 10:15:00
25,"(0.00029129041654529786, 0.0052432274978153615, -0.006699679580541851)",2011-06-07 11:00:00,2011-06-09 09:15:00
50,"(-0.0026216137489076807, 0.005825808330905957, -0.006699679580541851)",2011-06-07 11:00:00,2011-06-10 14:00:00
75,"(-0.004369356248179468, 0.005825808330905957, -0.0072822604136324465)",2011-06-07 11:00:00,2011-06-14 10:45:00
100,"(-0.006990969997087149, 0.005825808330905957, -0.009030002912904123)",2011-06-07 11:00:00,2011-06-16 09:15:00
150,"(-0.012234197494902399, 0.005825808330905957, -0.016894844159627165)",2011-06-07 11:00:00,2011-06-21 10:45:00
25,"(0.0029420417769931984, 0.003824654310091269, -0.002059429243895239)",2011-06-23 09:30:00,2011-06-24 14:00:00
50,"(0.004118858487790478, 0.005001471020888548, -0.002059429243895239)",2011-06-23 09:30:00,2011-06-28 10:45:00
75,"(0.007355104442483107, 0.009120329508679026, -0.002059429243895239)",2011-06-23 09:30:00,2011-06-30 09:15:00
100,"(0.012944983818770295, 0.013827596351868143, -0.002059429243895239)",2011-06-23 09:30:00,2011-07-01 14:00:00
150,"(0.02265372168284796, 0.027360988526037078, -0.002059429243895239)",2011-06-23 09:30:00,2011-07-07 09:15:00
25,"(-0.0008645533141210526, 0.0031700288184437486, -0.006340057636887608)",2011-07-01 14:30:00,2011-07-05 11:00:00
50,"(0.0017291066282421053, 0.006340057636887497, -0.006340057636887608)",2011-07-01 14:30:00,2011-07-07 09:30:00
75,"(0.0034582132564842105, 0.009798270893371708, -0.006340057636887608)",2011-07-01 14:30:00,2011-07-08 14:15:00
100,"(-0.004899135446685854, 0.009798270893371708, -0.00691642651296831)",2011-07-01 14:30:00,2011-07-12 11:00:00
150,"(0.008645533141210304, 0.014697406340057562, -0.00691642651296831)",2011-07-01 14:30:00,2011-07-15 14:15:00
25,"(0.003978402955385096, 0.008525149190110826, -0.006535947712418277)",2011-07-15 11:15:00,2011-07-19 09:30:00
50,"(0.0017050298380221207, 0.010514350667803374, -0.006535947712418277)",2011-07-15 11:15:00,2011-07-20 14:15:00
75,"(0.00028417163967042747, 0.010514350667803374, -0.006535947712418277)",2011-07-15 11:15:00,2011-07-22 11:00:00
100,"(0.00539926115373679, 0.010514350667803374, -0.006535947712418277)",2011-07-15 11:15:00,2011-07-26 09:30:00
150,"(0.03779482807615797, 0.05541346973572048, -0.006535947712418277)",2011-07-15 11:15:00,2011-07-29 11:00:00
25,"(0.0015460729746443747, 0.007730364873222095, -0.0012368583797155441)",2011-11-02 09:30:00,2011-11-03 14:00:00
50,"(0.00927643784786647, 0.013605442176870763, -0.0021645021645021467)",2011-11-02 09:30:00,2011-11-07 10:45:00
75,"(0.007421150278293043, 0.013605442176870763, -0.0021645021645021467)",2011-11-02 09:30:00,2011-11-09 09:15:00
100,"(-0.008039579468150926, 0.013605442176870763, -0.012987012987012991)",2011-11-02 09:30:00,2011-11-10 14:00:00
150,"(0.002782931354359919, 0.013605442176870763, -0.023500309214594894)",2011-11-02 09:30:00,2011-11-16 09:15:00
25,"(0.0022040302267003486, 0.0028337531486146705, -0.0025188916876573986)",2011-12-27 09:30:00,2011-12-28 14:00:00
50,"(-0.00031486146095716094, 0.007556675062972307, -0.006926952141057985)",2011-12-27 09:30:00,2011-12-30 10:45:00
75,"(0.004722921914357636, 0.00881612090680095, -0.006926952141057985)",2011-12-27 09:30:00,2012-01-05 09:15:00
100,"(0.0025188916876575096, 0.00881612090680095, -0.006926952141057985)",2011-12-27 09:30:00,2012-01-06 14:00:00
150,"(0.021095717884130893, 0.025188916876574208, -0.006926952141057985)",2011-12-27 09:30:00,2012-01-12 09:15:00
25,"(0.0012307692307691465, 0.007076923076922981, -0.0006153846153845732)",2012-05-02 09:30:00,2012-05-03 14:00:00
50,"(0.0009230769230770264, 0.007076923076922981, -0.0006153846153845732)",2012-05-02 09:30:00,2012-05-07 10:45:00
